,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
474,63628270,1,50,1,0,1,0,0,12000.0,1,1
475,62240204,0,37,1,0,1,2,1,19000.0,2,1
476,66593248,0,60,1,0,1,0,0,12000.0,2,2
477,74031928,0,54,1,0,1,0,0,7000.0,1,0
478,64912309,1,52,1,1,1,0,0,15600.0,1,0
479,64454829,0,41,1,0,0,0,0,35000.0,1,0
480,62177604,1,47,1,0,1,2,0,11000.0,1,0
481,62608713,0,60,1,1,1,2,0,45000.0,1,1
482,74944654,0,40,1,0,1,2,0,8000.0,2,2
483,63921686,1,27,1,0,1,1,1,20000.0,1,0
484,67337338,0,32,1,0,0,2,2,20500.0,1,0
485,62589072,0,54,1,0,1,0,0,19000.0,1,0
486,66749264,0,35,1,0,1,2,2,10000.0,2,2
487,67148714,0,49,1,0,1,2,0,10000.0,2,2
488,60104563,0,58,1,1,0,1,1,13000.0,1,0
489,61871202,0,54,1,0,0,3,0,15000.0,1,1
490,60110403,0,53,1,0,1,1,1,9000.0,1,0
491,74485624,0,32,1,0,0,0,0,19000.0,1,1
492,74485624,0,32,1,0,0,0,0,19000.0,1,1
493,61448047,0,38,1,0,1,2,0,10000.0,2,2
494,62015905,0,55,1,0,0,2,0,35000.0,1,0
495,67086656,0,43,1,0,1,2,0,15000.0,3,3
496,64910767,0,27,1,0,0,1,1,17000.0,1,1
497,75285810,0,28,1,0,1,1,1,8000.0,1,1
498,60118068,0,37,1,0,0,3,3,8000.0,1,0
499,72277314,0,43,1,0,1,2,2,3500.0,2,1
500,62256089,1,39,1,0,1,0,0,6000.0,2,1
501,75290209,0,55,1,0,0,1,2,10000.0,3,2
502,72283700,0,37,1,0,1,1,1,18000.0,1,0
503,61462176,0,42,1,0,1,1,1,9800.0,2,1
504,74482673,0,47,1,0,0,0,0,15000.0,2,1
505,64377765,0,45,1,0,1,1,0,27000.0,1,0
506,61460402,0,61,1,0,1,0,0,10000.0,2,2
507,67083850,0,30,1,0,1,1,1,15000.0,3,3
508,63099552,0,38,1,0,0,1,1,30000.0,1,0
509,60094030,0,46,1,0,0,1,1,15000.0,1,0
510,63982400,0,37,1,0,0,2,2,15000.0,1,1
511,63894742,0,39,1,0,1,6,6,12000.0,1,0
512,60099939,0,45,1,0,1,2,1,7000.0,1,0
513,64888866,0,26,1,0,1,0,0,8000.0,1,0
514,66412418,0,56,1,0,1,1,0,9000.0,2,2
515,72275678,0,53,1,0,1,0,0,7000.0,1,0
516,74957537,0,51,1,0,0,2,2,9000.0,4,2
517,61238488,0,42,1,0,1,1,1,9000.0,1,0
518,64362710,0,42,1,0,0,1,2,20000.0,1,0
519,65473864,0,25,1,0,1,1,1,7000.0,1,1
520,62940098,0,48,1,0,1,0,0,14000.0,1,0
521,62799201,0,42,1,0,0,1,1,9000.0,1,0
522,74636701,0,56,1,0,1,0,0,8000.0,1,1
523,74465758,0,59,1,0,1,4,0,24000.0,2,0
524,67174948,0,52,1,0,0,2,0,10000.0,3,2
525,74838342,0,26,1,0,1,1,1,15000.0,1,0
526,74461792,0,30,1,0,1,1,1,12000.0,2,1
527,75203235,0,34,1,0,0,2,2,12000.0,2,2
528,63588591,1,40,1,0,0,3,2,40000.0,1,1
529,74552724,0,62,0,1,1,2,0,8000.0,3,2
530,73836162,0,24,1,0,1,0,0,9500.0,2,0
531,63319748,1,51,1,0,0,0,0,9000.0,1,0
532,61447237,0,42,1,0,1,1,1,8500.0,1,0
533,64595548,0,55,0,1,1,3,0,8000.0,2,1
534,65206441,0,30,1,0,0,1,1,36000.0,1,1
535,67334743,0,31,1,0,0,0,0,10000.0,1,0
536,62141358,1,35,1,0,0,1,1,27000.0,1,0
537,62990423,0,34,1,0,1,3,3,5000.0,1,0
538,64825026,0,58,1,0,1,3,1,10000.0,1,0
539,64351238,1,25,1,0,0,0,0,15000.0,1,1
540,67312796,0,50,1,0,1,3,1,8000.0,2,1
541,61919784,0,33,1,0,0,1,1,20000.0,2,2
542,62496016,0,46,1,0,1,0,0,10000.0,1,1
543,66923501,0,58,0,1,1,2,0,6500.0,1,1
544,61469712,0,28,1,0,0,0,0,25000.0,1,0
545,63095755,0,27,1,0,1,2,2,5000.0,1,0
546,66432914,0,48,1,0,0,2,1,7000.0,2,2
547,62180770,0,28,1,0,1,0,0,10000.0,2,0
548,74658840,1,28,1,0,1,1,1,10000.0,3,3
549,61156098,0,38,1,0,1,0,0,14000.0,1,0
550,62094825,0,22,1,0,0,0,0,18000.0,1,0
551,72282999,0,26,1,0,0,0,0,15000.0,1,0
552,66595337,0,28,1,0,0,0,0,20000.0,5,5
553,75004974,0,24,1,0,1,0,0,15000.0,1,0
554,60084780,0,42,1,0,1,3,3,5000.0,1,0
555,66187289,0,26,1,0,1,0,0,15000.0,1,0
556,67173832,0,49,1,0,1,0,0,10000.0,2,2
557,64371693,1,53,1,0,0,1,0,8700.0,1,0
558,64902730,0,42,1,0,0,2,2,20000.0,1,0
559,59931599,0,57,0,1,1,0,0,9000.0,1,1
560,63005413,0,35,1,0,0,1,1,23000.0,1,0
561,66705725,0,43,1,0,1,0,0,28000.0,1,1
562,63001361,0,42,1,0,1,3,2,20000.0,1,0
563,74994158,0,59,0,1,1,2,0,9000.0,1,1
564,66850803,0,32,1,0,1,0,0,5000.0,2,2
565,63812128,0,40,1,0,0,0,0,10500.0,2,1
566,62987746,0,33,1,0,1,0,0,9000.0,1,0
567,74989053,0,35,1,0,1,2,2,12000.0,1,1
568,74021700,0,25,1,0,1,1,1,7000.0,1,0
569,61968821,0,49,1,0,1,3,0,18000.0,1,1
570,66846461,0,39,1,0,1,1,1,15000.0,3,3
571,62485035,0,23,1,0,0,1,0,9000.0,1,1
572,62480222,1,33,1,0,0,1,1,30000.0,1,1
573,64442130,0,36,1,0,0,2,2,15000.0,1,0
574,75287816,0,55,0,1,0,0,0,10000.0,1,0
575,65224809,0,56,0,1,1,0,0,6000.0,1,0
576,72295847,1,33,1,0,0,0,0,9500.0,1,0
577,61130403,0,64,1,1,1,2,0,12000.0,1,1
578,61298430,0,42,1,0,1,4,0,4800.0,2,1
579,62506299,0,25,1,0,0,0,0,24000.0,1,1
580,64895229,0,39,1,0,0,2,2,7000.0,1,0
581,74994019,0,36,1,0,0,1,1,10000.0,4,3
582,62767526,0,25,1,0,0,0,0,15000.0,1,0
583,66773331,0,33,1,0,1,2,2,7000.0,2,2
584,61033976,0,49,1,0,1,2,1,6000.0,1,1
585,74946413,0,35,1,0,0,0,0,30000.0,1,1
586,66969282,0,43,1,0,0,0,0,10000.0,1,0
587,64564579,0,40,0,1,1,2,1,15000.0,1,0
588,61101544,0,32,1,0,0,1,1,28000.0,1,1
589,73825072,0,57,0,1,1,2,0,16000.0,1,0
590,74661035,0,25,1,0,1,1,1,6000.0,3,3
591,62799088,0,25,1,0,0,1,1,12000.0,1,0
592,61361904,0,38,1,0,0,2,2,13000.0,1,0
593,62027579,0,38,1,0,0,1,1,10000.0,1,0
594,63982920,0,40,1,0,0,2,2,15000.0,1,1
595,66738420,1,25,1,0,1,0,0,45000.0,1,1
596,67277822,0,44,1,0,1,2,2,16000.0,1,0
597,65405055,0,23,1,0,1,0,0,10000.0,1,1
598,59968281,0,34,1,0,1,0,0,10000.0,1,0
599,66518677,1,62,1,1,1,2,0,12000.0,2,2
600,61517702,0,23,1,0,0,0,0,17000.0,1,0
601,61369476,0,56,1,0,1,2,0,15000.0,1,0
602,60046535,0,55,1,0,1,2,0,6000.0,1,0
603,65493163,0,24,1,0,1,1,1,6000.0,1,1
604,74635857,0,63,0,1,1,3,0,22000.0,1,1
605,60392079,0,38,1,0,1,1,1,6500.0,1,0
606,60055202,0,23,1,0,0,0,0,10000.0,1,0
607,74960874,0,40,1,0,0,1,0,15000.0,3,2
608,62182666,0,54,1,0,1,3,0,4600.0,1,0
609,66532035,0,51,0,1,1,2,0,10000.0,2,2
610,66657089,0,59,1,0,1,0,0,11000.0,3,3
611,62940189,0,47,1,0,1,1,1,15000.0,1,0
612,61376845,0,40,1,0,1,2,2,10000.0,2,2
613,74987865,1,44,1,0,1,2,2,10000.0,1,1
614,60050469,0,45,1,0,0,2,2,18000.0,1,0
615,62491162,0,53,1,0,1,2,0,5500.0,1,1
616,63325996,0,31,1,0,1,0,0,10000.0,1,0
617,60444898,0,66,1,1,1,3,0,17404.0,1,0
618,66196644,0,22,1,0,1,0,0,7000.0,1,0
619,61928675,0,27,1,0,1,1,1,9000.0,1,1
620,62025848,0,39,1,0,1,2,2,12000.0,1,0
621,60038271,0,33,1,0,0,0,0,10000.0,1,1
622,60037794,0,46,1,0,1,1,0,9000.0,1,0
623,61252399,0,46,1,0,0,0,0,13000.0,1,0
624,61305615,0,23,1,0,0,0,0,20000.0,1,1
625,64469939,0,42,1,0,0,2,2,15000.0,1,0
626,61248413,0,36,1,0,0,2,2,7500.0,1,0
627,67337458,0,42,1,0,1,2,0,20000.0,1,0
628,61059153,0,36,1,0,1,0,0,18000.0,1,1
629,73826560,0,46,1,0,1,0,0,7000.0,1,0
630,61161196,0,33,1,0,0,0,0,15000.0,1,0
631,74958027,0,51,1,0,1,5,0,10000.0,5,4
632,67069547,0,38,1,0,0,2,2,15000.0,1,1
633,66518299,0,50,1,0,1,0,0,8000.0,2,2
634,62990986,1,35,1,0,0,1,1,15000.0,1,0
635,66075974,0,25,1,0,1,1,1,8000.0,1,1
636,66715520,0,51,1,0,1,0,0,10000.0,3,2
637,65490363,0,23,1,0,1,0,0,12000.0,1,1
638,67092537,0,42,1,0,0,0,0,25000.0,2,2
639,64905435,0,38,1,0,1,1,1,10000.0,1,0
640,61233787,0,51,1,0,0,2,2,18000.0,1,0
641,74982906,0,36,1,0,0,2,2,8000.0,2,2
642,63920166,0,43,1,0,1,1,0,15500.0,1,0
643,61517562,0,38,1,0,1,2,2,8000.0,1,0
644,62616125,0,57,1,1,1,3,0,17000.0,1,0
645,75024863,0,40,1,0,1,1,1,19000.0,4,3
646,64361931,1,28,1,0,1,2,2,10000.0,2,1
647,63333001,0,48,1,0,1,2,2,5500.0,1,0
648,64004071,0,33,1,0,0,1,0,20000.0,1,0
649,62168276,0,28,1,0,0,2,2,16000.0,1,0
650,59914934,0,40,1,0,1,3,2,11000.0,1,1
651,73843648,1,36,1,0,1,2,2,8000.0,1,0
652,66316628,0,60,1,0,1,5,0,9000.0,2,2
653,66888125,0,26,1,0,0,1,1,10000.0,1,0
654,60110312,0,46,1,0,1,2,0,13000.0,1,0
655,66912666,0,27,1,0,1,0,0,15000.0,1,0
656,61256447,0,51,0,1,1,1,0,3000.0,1,1
657,61108642,0,24,1,0,0,1,1,25000.0,2,0
658,74834892,0,53,1,1,1,0,0,15000.0,1,0
659,61975847,0,35,1,0,1,1,1,8100.0,1,0
660,62623145,0,24,1,0,0,0,0,15000.0,1,0
661,62778818,0,53,1,0,1,0,0,5000.0,1,0
662,62133110,0,45,1,0,1,1,1,9500.0,1,0
663,62133110,0,45,1,0,1,1,1,9500.0,1,0
664,61101727,0,40,1,0,1,0,1,26000.0,1,1
665,60444860,0,53,1,0,1,2,0,6200.0,1,1
666,66528981,0,41,1,0,1,1,0,10500.0,1,1
667,64594031,0,56,0,1,1,0,0,9000.0,2,1
668,61873624,0,45,1,0,1,0,0,100000.0,1,0
669,61307446,0,33,1,0,1,0,0,6500.0,1,1
670,74835605,0,36,1,0,0,1,1,22000.0,3,3
671,64437858,0,53,1,0,0,2,0,25000.0,1,0
672,60460108,0,27,1,0,0,0,0,14000.0,1,0
673,66664155,0,58,1,1,1,0,0,15000.0,3,3
674,62018073,0,61,0,1,0,3,1,7000.0,1,0
675,64598930,0,29,1,0,1,0,0,20000.0,1,1
676,62496377,0,31,1,0,1,0,0,30000.0,1,1
677,61877542,1,61,0,1,1,0,0,15000.0,1,0
678,67430755,0,41,1,0,1,2,2,9000.0,1,0
679,62508395,1,22,1,0,0,0,0,18000.0,2,1
680,74845983,1,22,1,0,1,0,0,17000.0,2,1
681,66903506,0,23,1,0,1,1,1,15000.0,1,0
682,66191395,1,23,1,0,1,1,0,10000.0,1,0
683,63912442,0,34,1,0,0,1,1,25000.0,1,0
684,63912442,0,34,1,0,0,1,1,25000.0,1,0
685,60528049,0,50,1,0,1,0,0,7000.0,1,1
686,74561729,0,33,1,0,1,1,1,10000.0,1,1
687,67430347,0,36,1,0,0,2,2,10000.0,1,0
688,67091923,0,51,1,0,1,2,0,10000.0,1,1
689,65500740,1,24,1,0,1,1,1,13000.0,1,1
690,67437598,0,33,1,0,0,1,1,24500.0,2,1
691,63595268,0,30,1,0,0,1,1,16000.0,1,0
692,66197011,0,24,1,0,1,1,1,18000.0,1,0
693,59974976,0,33,1,0,0,1,1,9000.0,1,1
694,65223234,0,29,1,0,1,0,0,12000.0,1,0
695,67147197,0,44,1,0,1,1,1,13000.0,2,2
696,61464618,0,34,1,0,1,1,1,22000.0,1,0
697,61073584,0,41,1,0,1,1,1,7000.0,1,1
698,66907806,0,33,1,0,0,1,1,10000.0,3,2
699,65570333,0,26,1,0,1,1,1,28000.0,1,1
700,60400722,0,46,1,0,1,2,0,7000.0,1,0
701,61244590,0,29,1,0,0,1,1,10000.0,1,0
702,61244590,0,29,1,0,0,1,1,10000.0,1,0
703,64465985,0,30,1,0,0,2,2,7000.0,1,0
704,64551710,0,57,0,1,0,0,0,7500.0,1,1
705,67168636,0,27,1,0,0,0,0,25000.0,3,3
706,61970774,0,43,1,0,1,2,2,8000.0,1,0
707,66744929,0,35,1,0,1,2,2,5000.0,3,3
708,61297528,1,41,1,0,1,0,0,25000.0,1,1
709,60469401,0,57,0,1,1,4,0,9000.0,4,3
710,61937581,0,39,1,0,1,2,0,9000.0,2,1
711,65473723,0,23,1,0,1,0,0,15000.0,1,1
712,62372341,0,28,1,0,1,0,0,15000.0,1,0
713,66917483,0,47,1,0,0,1,0,8000.0,3,3
714,61029449,1,39,1,0,0,1,1,15000.0,1,1
715,63990770,0,53,1,0,0,1,1,10500.0,1,1
716,63917023,0,40,1,0,0,1,1,10000.0,1,0
717,60035997,0,65,0,1,1,2,0,8000.0,1,0
718,61129832,0,40,1,0,0,2,2,12000.0,1,0
719,63631920,0,39,1,0,1,1,1,14000.0,1,1
720,61931031,0,28,1,0,0,2,2,10000.0,1,1
721,62783872,0,56,0,1,1,0,0,6000.0,1,0
722,62447822,0,38,1,0,1,1,1,15000.0,1,1
723,74173635,1,42,1,0,1,2,2,10000.0,2,1
724,63330021,0,39,1,0,1,1,1,12000.0,1,0
725,67327981,0,40,1,0,0,2,2,30000.0,1,0
726,74039053,0,32,1,0,1,1,1,4000.0,2,1
727,59934534,0,44,1,0,0,2,0,10000.0,1,1
728,64374779,0,41,1,0,1,2,2,5000.0,1,0
729,62793726,0,41,1,0,1,3,1,6700.0,1,0
730,63327628,0,43,1,0,1,1,1,9000.0,1,0
731,67138645,0,61,1,1,1,0,0,14000.0,2,1
732,61844398,0,32,1,0,0,0,0,25000.0,1,1
733,63091070,0,61,0,1,1,0,0,10000.0,1,0
734,61228021,0,53,0,1,1,5,0,5000.0,1,0
735,74541781,0,23,1,0,1,0,0,15000.0,2,2
736,61309865,0,60,1,1,1,0,0,19000.0,1,0
737,62384904,0,62,1,1,1,1,0,8000.0,1,0
738,74957973,0,47,1,0,1,1,0,10000.0,2,2
739,59914507,0,33,1,0,1,1,1,8000.0,1,1
740,60466634,1,32,1,0,1,2,2,5500.0,1,1
741,66087113,0,23,1,0,1,1,1,9000.0,1,1
742,61428438,1,53,1,0,0,0,0,18000.0,1,0
743,61874190,0,28,1,0,0,0,0,25000.0,1,1
744,60377119,0,61,0,1,1,0,0,10000.0,1,0
745,66674048,0,33,1,0,0,1,1,7500.0,2,2
746,67212285,0,56,1,0,0,0,0,15000.0,2,2
747,60379039,0,61,0,1,1,0,0,9000.0,1,0
748,75017867,0,26,1,0,1,2,2,14000.0,2,2
749,62180474,0,61,0,1,1,2,0,8000.0,1,0
750,67534554,0,44,1,0,1,1,1,17000.0,1,1
751,61236226,0,26,1,0,1,1,1,6000.0,1,0
752,62381638,0,28,1,0,0,1,1,21000.0,1,0
753,60450247,0,56,1,1,1,1,0,13500.0,1,0
754,59916079,0,23,1,0,0,1,1,18000.0,1,1
755,62996576,0,51,1,0,0,1,0,9000.0,1,0
756,64567401,0,46,1,0,1,3,0,5500.0,1,0
757,61147112,1,48,1,0,1,2,0,30000.0,1,0
758,63908180,0,23,1,0,0,0,0,11000.0,1,0
759,62072888,0,60,1,1,1,0,0,5000.0,1,0
760,63625907,0,26,1,0,0,0,0,15000.0,1,1
761,64588753,0,35,1,0,1,2,2,5000.0,1,1
762,66534226,0,31,1,0,1,1,1,4300.0,2,2
763,59966600,0,45,1,0,1,1,0,12000.0,1,0
764,74830348,0,33,1,0,0,3,3,35000.0,1,0
765,61413088,0,33,1,0,1,2,2,16000.0,2,2
766,67225801,0,45,1,0,0,1,1,20000.0,1,1
767,62027335,0,40,1,0,0,2,2,16000.0,1,0
768,61079617,0,42,1,0,1,2,2,4500.0,1,1
769,66595888,0,40,1,0,1,2,2,9000.0,4,4
770,62175061,0,23,1,0,0,0,0,11000.0,1,0
771,66323534,1,49,1,0,1,0,0,8000.0,3,3
772,61235853,0,53,1,0,1,2,0,28000.0,1,0
773,73849095,0,24,1,0,1,0,0,11000.0,1,0
774,61246897,0,38,1,0,1,1,1,5600.0,1,0
775,61532341,1,25,1,0,0,0,0,15000.0,1,0
776,62589185,0,27,1,0,1,0,0,10000.0,1,1
777,63334199,0,27,1,0,0,0,0,12000.0,1,0
778,64454399,0,23,1,0,0,0,1,16000.0,1,0
779,61107757,0,60,0,1,1,2,0,8000.0,1,1
780,74190751,0,52,1,0,1,2,0,5000.0,2,2
781,75025552,0,45,1,0,1,1,1,8500.0,2,2
782,59917064,0,24,1,0,0,0,0,15000.0,2,2
783,61112226,0,32,1,0,0,0,0,12000.0,1,0
784,62503669,1,39,1,0,0,1,1,12900.0,1,1
785,61449609,0,34,1,0,0,1,1,6500.0,2,1
786,66326365,0,56,1,0,1,2,0,8500.0,2,2
787,62254295,0,41,1,0,0,1,1,10000.0,1,0
788,62606293,0,46,1,0,0,1,0,10000.0,1,0
789,61063307,0,61,1,1,1,0,0,13000.0,1,1
790,61304588,0,28,1,0,0,1,1,10000.0,1,0
791,74035002,0,59,1,1,1,3,0,13500.0,2,1
792,61028578,0,57,0,1,1,0,0,3500.0,1,1
793,62496546,1,24,1,0,0,1,1,22000.0,1,1
794,67152713,0,49,1,0,1,2,0,30000.0,1,1
795,62162918,0,32,1,0,0,3,3,15000.0,1,0
796,74036552,0,58,0,1,1,5,1,5350.0,2,1
797,62077703,0,42,1,0,1,1,0,16000.0,1,0
798,61355114,1,27,1,0,1,2,2,6500.0,1,1
799,61117426,0,38,1,0,1,2,2,40000.0,1,1
800,61448744,1,30,1,0,0,0,0,20000.0,1,0
801,64456216,0,29,1,0,1,1,0,10000.0,1,0
802,66652617,1,33,1,0,0,1,1,13000.0,4,4
803,74486834,0,34,1,1,0,1,1,11000.0,4,3
804,62997974,0,61,0,1,0,3,0,5800.0,1,0
805,61034324,1,42,1,0,0,2,2,21000.0,1,0
806,59915164,0,29,1,0,0,0,0,10000.0,1,1
807,61917877,0,27,1,0,1,1,1,5000.0,1,1
808,61371136,1,26,1,0,1,1,1,9100.0,1,1
809,74167677,0,58,0,1,1,2,0,6000.0,4,3
810,62023965,0,27,1,0,1,1,1,5000.0,1,0
811,67150174,0,44,1,0,1,1,2,22955.0,3,2
812,65200123,0,50,1,0,0,2,2,28000.0,1,0
813,74486992,1,35,1,0,1,1,1,8000.0,3,2
814,66193091,0,49,1,0,1,0,0,10000.0,1,0
815,62178270,0,24,1,0,0,1,1,12000.0,1,0
816,65225127,0,25,1,0,0,0,0,17000.0,1,0
817,74818916,1,28,1,0,1,1,1,27000.0,1,0
818,61149092,0,38,1,0,0,1,1,35000.0,1,1
819,61111207,0,42,1,0,1,2,2,15000.0,1,0
820,67092249,0,41,1,0,1,2,2,10000.0,1,1
821,67092249,0,41,1,0,1,2,2,10000.0,1,1
822,61925330,0,58,1,1,0,2,0,20000.0,1,1
823,60377066,0,58,1,0,1,0,0,10000.0,1,0
824,72293950,0,29,1,0,1,1,1,15000.0,2,1
825,73847274,0,45,1,0,1,2,2,12000.0,2,1
826,65570419,0,23,1,0,1,0,0,6000.0,1,1
827,65400226,0,25,1,0,1,1,1,5000.0,1,1
828,66333790,0,40,1,0,1,2,1,13000.0,4,4
829,63757465,0,32,1,0,0,2,1,5500.0,3,2
830,62139513,0,32,1,0,1,2,2,14000.0,1,0
831,66428120,0,57,1,0,1,2,0,14000.0,2,2
832,66755359,0,23,1,0,1,0,0,7500.0,1,1
833,61529470,0,27,1,0,1,1,1,13000.0,1,0
834,62173973,0,29,1,0,1,1,1,8000.0,1,0
835,66980352,0,54,1,0,0,0,0,10000.0,1,1
836,62173562,0,53,1,1,1,0,0,10000.0,1,0
837,64456173,0,27,1,0,0,2,2,8500.0,1,0
838,61246463,0,61,0,1,1,0,0,4000.0,1,0
839,65495163,0,23,1,0,1,1,1,12000.0,2,2
840,74644232,0,41,1,0,1,2,2,8000.0,2,2
841,61843246,1,33,1,0,1,2,2,8000.0,1,0
842,67077272,0,56,0,1,1,2,0,9500.0,1,1
843,66082603,0,23,1,0,1,1,0,4300.0,1,1
844,64424125,1,54,0,1,1,5,1,10000.0,1,1
845,62610696,0,55,0,1,1,0,0,7200.0,1,0
846,62504291,0,55,1,0,0,1,1,5000.0,1,1
847,61516668,0,50,1,0,1,0,0,8500.0,1,0
848,74461210,0,29,1,0,1,1,1,12000.0,2,2
849,74997058,0,51,1,1,1,5,2,10000.0,1,1
850,61961873,0,31,1,0,1,1,1,15000.0,1,0
851,66581752,0,49,1,0,1,1,1,20000.0,2,2
852,74464739,0,31,1,0,1,0,0,20000.0,2,2
853,67022816,0,59,0,1,1,2,0,9000.0,2,2
854,67219814,1,37,1,0,0,0,0,25000.0,2,1
855,62126363,1,28,1,0,0,1,1,30000.0,1,0
856,66536317,0,39,1,0,1,1,1,16000.0,2,2
857,62601841,0,23,1,0,1,0,0,15000.0,1,0
858,64565042,0,48,1,0,1,1,1,13000.0,1,0
859,64891518,0,39,1,0,1,2,1,11000.0,1,0
860,59910150,0,49,1,0,1,2,1,5000.0,1,1
861,59910150,0,49,1,0,1,2,1,5000.0,1,1
862,61150447,0,54,1,0,1,3,0,10500.0,1,0
863,65244181,0,47,1,0,0,0,1,18600.0,2,2
864,74988917,0,43,1,0,0,2,0,20000.0,2,2
865,67431370,0,44,1,0,1,1,0,15000.0,5,4
866,63980109,0,26,1,0,0,1,1,12000.0,1,1
867,67085473,0,40,1,0,1,2,1,16000.0,1,1
868,66090772,0,26,1,0,1,1,1,9500.0,1,1
869,62127947,0,26,1,0,0,2,2,30000.0,1,0
870,75074801,0,44,1,0,1,0,0,26000.0,1,0
871,61127479,0,49,1,0,1,0,0,18000.0,1,1
872,61372730,1,56,1,0,1,2,0,30000.0,2,0
873,62509041,0,45,1,0,1,1,0,6000.0,1,1
874,63592616,0,56,0,1,1,0,0,5460.0,1,0
875,61927936,1,35,1,0,1,1,1,8000.0,1,1
876,62027099,0,37,1,0,0,1,1,10000.0,1,0
877,67222258,1,24,1,0,0,0,0,10000.0,1,1
878,74465940,0,28,1,0,0,1,1,23000.0,2,1
879,60089684,0,63,0,1,1,0,0,5600.0,1,0
880,61109318,0,31,1,0,0,1,1,12000.0,2,1
881,60083324,0,51,1,0,1,2,0,5000.0,1,0
882,62608553,0,54,1,0,1,1,0,11000.0,1,1
883,60389919,0,27,1,0,0,1,2,18500.0,1,0
884,61932130,0,46,1,0,1,1,0,12000.0,2,2
885,61937715,0,43,1,0,0,2,2,7000.0,1,1
886,74830029,1,31,1,0,1,0,0,23000.0,2,1
887,66739974,0,57,0,1,1,0,0,12000.0,1,1
888,66899361,0,26,1,0,1,0,0,15000.0,1,0
889,62592308,0,52,0,1,1,2,0,6000.0,1,0
890,66831701,0,45,1,0,1,2,1,7500.0,2,2
891,72291975,0,52,1,0,0,2,0,25000.0,2,2
892,62940815,1,32,1,0,0,1,1,35000.0,1,0
893,74548431,0,27,1,0,0,0,0,10000.0,1,1
894,74840457,0,26,1,0,0,0,0,19000.0,1,1
895,62493560,0,30,1,0,1,0,0,15000.0,1,1
896,62493560,0,30,1,0,1,0,0,15000.0,1,1
897,63991953,0,27,1,0,0,1,1,15000.0,3,2
898,62031957,0,46,1,0,1,2,1,30000.0,1,0
899,67171304,0,32,1,0,0,0,0,15000.0,2,2
900,67414918,0,30,1,0,0,0,0,18000.0,1,0
901,74982500,0,28,1,0,0,0,0,16000.0,1,1
902,61307497,0,40,1,0,0,2,2,17000.0,1,1
903,66582934,0,39,0,1,1,1,1,6000.0,2,2
904,64466589,0,29,1,0,1,0,0,20000.0,1,0
905,73815842,0,26,1,0,1,0,0,9500.0,1,0
906,62502762,0,28,1,0,1,1,1,16000.0,1,1
907,62243712,0,29,1,0,0,2,3,20000.0,1,0
908,61310521,0,54,0,1,1,0,0,7500.0,1,0
909,61938956,0,54,1,0,1,1,0,16000.0,1,1
910,61938956,0,54,1,0,1,1,0,16000.0,1,1
911,62087502,0,56,1,1,1,1,0,11000.0,1,0
912,61375129,0,37,1,0,0,2,2,35000.0,1,1
913,67096069,0,35,1,0,1,2,2,11000.0,5,4
914,64823912,0,47,1,0,0,1,1,10000.0,1,0
915,64428510,0,31,1,0,1,0,0,13000.0,1,0
916,64428510,0,31,1,0,1,0,0,13000.0,1,0
917,60084653,0,41,1,0,1,2,2,20000.0,1,0
918,66847453,0,42,1,0,1,1,1,9000.0,3,3
919,61102831,0,32,1,0,1,0,0,10000.0,1,1
920,63635277,0,47,1,0,0,0,0,12000.0,1,1
921,63635277,0,47,1,0,0,0,0,12000.0,1,1
922,61291770,0,48,1,0,1,1,0,7000.0,1,0
923,73842876,0,61,0,1,1,3,0,9000.0,1,0
924,67437369,0,48,1,0,1,2,0,12000.0,1,0
925,59935139,0,60,1,1,1,0,0,5000.0,1,1
926,60445422,0,37,1,0,1,0,0,11000.0,1,0
927,67206159,0,55,0,1,0,3,0,15000.0,3,2
928,67433842,1,31,1,0,1,2,2,15000.0,1,0
929,66843175,0,29,1,0,0,2,2,25000.0,2,2
930,64569824,1,47,1,0,0,1,1,15000.0,1,0
931,66198380,0,45,1,0,1,2,0,9000.0,1,0
932,60194005,0,53,1,0,1,0,0,16000.0,1,0
933,66830974,0,51,1,0,1,1,0,6000.0,1,1
934,60035580,0,56,1,1,1,2,0,45000.0,1,1
935,64888636,1,35,1,0,0,0,0,12000.0,1,0
936,62186068,0,28,1,0,0,0,0,20000.0,1,0
937,67425502,1,49,1,0,1,0,0,16000.0,1,0
938,74032221,0,43,1,0,1,2,2,7600.0,1,0
939,74994302,0,50,1,0,0,0,0,5000.0,1,1
940,67215866,1,25,1,0,1,1,1,15000.0,1,0
941,60114932,1,44,1,0,1,2,2,15000.0,1,0
942,60054689,0,38,1,0,1,2,2,12000.0,1,0
943,61144955,0,29,1,0,0,0,0,10000.0,1,0
944,61918957,0,40,1,0,0,1,1,20000.0,2,1
945,74471680,0,24,1,0,0,0,0,10000.0,1,1
946,65414508,0,26,1,0,1,1,0,15000.0,1,1
947,60462423,0,42,1,0,0,2,2,22000.0,1,0
948,73836902,0,42,1,0,1,1,0,13000.0,2,1
949,66754122,0,30,1,0,1,1,1,7000.0,3,2
950,66912071,0,27,1,0,1,1,1,11000.0,1,0
951,63902170,1,41,1,0,0,2,1,7500.0,1,0
